Date,US Bonds,Gold,UK Equities,US Equities,Global Equities
2021-04-29,96.78498077392578,166.22000122070312,684.6682739257812,391.32073974609375,114.48070526123047
2021-04-30,96.88650512695312,165.66000366210938,686.1654052734375,388.7496032714844,113.34371185302734
2021-05-04,97.06704711914062,166.5800018310547,681.474609375,387.1844787597656,112.83938598632812
2021-05-05,97.14332580566406,167.27000427246094,692.752685546875,387.3056335449219,113.28868103027344
2021-05-06,97.1602783203125,170.05999755859375,696.4454956054688,390.39849853515625,114.1689453125
2021-05-07,97.13484954833984,171.58999633789062,701.934814453125,393.23980712890625,115.28763580322266
2021-05-10,96.9822769165039,172.11000061035156,701.53564453125,389.3457946777344,114.2606430053711
2021-05-11,96.7704086303711,172.13999938964844,684.0696411132812,385.8710021972656,113.06861877441406
2021-05-12,96.43136596679688,170.42999267578125,688.8602905273438,377.67303466796875,110.80375671386719
2021-05-13,96.65176391601562,171.1300048828125,686.1654052734375,382.2099304199219,112.0416488647461
2021-05-14,96.87210083007812,172.69000244140625,694.2498168945312,388.07879638671875,113.83885955810547
2021-05-17,96.78736877441406,174.6999969482422,692.6530151367188,387.0913391113281,113.43540954589844
2021-05-18,96.66868591308594,175.0399932861328,692.9523315429688,383.75628662109375,113.08695983886719
2021-05-19,96.53311920166016,175.16000366210938,685.2672729492188,382.7501525878906,112.47261810302734
2021-05-20,96.86363983154297,175.9600067138672,693.3515014648438,386.8677673339844,113.857177734375
2021-05-21,96.90602111816406,176.0399932861328,692.752685546875,386.5510559082031,113.86637115478516
2021-05-24,96.9992446899414,176.35000610351562,695.8466796875,390.4915771484375,114.89332580566406
2021-05-25,97.2365493774414,177.9499969482422,693.9503784179688,389.62530517578125,114.67325592041016
2021-05-26,97.20262908935547,177.63999938964844,693.5512084960938,390.39849853515625,114.83832550048828
2021-05-27,97.083984375,177.7100067138672,692.9523315429688,390.6034240722656,114.93919372558594
2021-05-28,97.083984375,178.3800048828125,693.6510009765625,391.3021545410156,115.16842651367188
2021-06-01,97.03901672363281,177.89999389648438,698.341796875,390.9574279785156,115.28763580322266
2021-06-02,97.16633605957031,178.77000427246094,701.0365600585938,391.57232666015625,115.48934173583984
2021-06-03,96.93714904785156,175.27000427246094,696.8447265625,390.11895751953125,115.0125503540039
2021-06-04,97.33609008789062,177.16000366210938,697.8428955078125,393.68695068359375,116.06702423095703
2021-06-07,97.26815795898438,177.8699951171875,698.9405517578125,393.3050842285156,116.25959014892578
2021-06-08,97.4464111328125,177.32000732421875,700.5375366210938,393.38885498046875,116.26876068115234
2021-06-09,97.64166259765625,176.97999572753906,698.5414428710938,392.80194091796875,116.06702423095703
2021-06-10,97.84535217285156,177.74000549316406,699.7390747070312,394.62786865234375,116.52637481689453
2021-06-11,97.80290222167969,175.74000549316406,704.130615234375,395.2799987792969,116.85909271240234
2021-06-14,97.5567626953125,174.7100067138672,705.7273559570312,396.16497802734375,117.06242370605469
2021-06-15,97.59919738769531,174.0500030517578,708.3224487304688,395.4383544921875,116.83136749267578
2021-06-16,97.28515625,171.11000061035156,710.4182739257812,393.2304992675781,116.2121353149414
2021-06-17,97.59071350097656,165.85000610351562,699.9188842773438,393.10009765625,116.01803588867188
2021-06-18,97.85382843017578,164.92999267578125,685.7447509765625,387.7969970703125,114.2435531616211
2021-06-21,97.59919738769531,166.9499969482422,690.5360717773438,393.3486022949219,115.7869873046875
2021-06-22,97.70104217529297,166.25,693.13134765625,395.45166015625,116.2121353149414
2021-06-23,97.6501235961914,166.13999938964844,691.4343872070312,394.97491455078125,115.9163818359375
2021-06-24,97.68408203125,166.0399932861328,695.4270629882812,397.3114929199219,116.84061431884766
2021-06-25,97.4888687133789,166.58999633789062,697.123779296875,398.7227478027344,117.14561462402344
2021-06-28,97.76893615722656,166.5800018310547,691.5341796875,399.5265808105469,117.0809097290039
2021-06-29,97.81988525390625,164.8300018310547,692.9315795898438,399.7415771484375,117.1733169555664
2021-06-30,97.88777923583984,165.6300048828125,687.3417358398438,400.07806396484375,116.979248046875
2021-07-01,97.83338165283203,166.1999969482422,696.2255859375,402.29315185546875,117.43211364746094
2021-07-02,98.04586029052734,167.2899932861328,695.826416015625,405.3680419921875,118.15301513671875
2021-07-06,98.36031341552734,168.1199951171875,694.2291870117188,404.62969970703125,117.82029724121094
2021-07-07,98.53028869628906,168.75999450683594,699.5194702148438,406.0596618652344,118.25467681884766
2021-07-08,98.64079284667969,168.64999389648438,688.7393798828125,402.7510681152344,116.93302154541016
2021-07-09,98.31783294677734,169.2100067138672,696.5250854492188,407.05035400390625,118.50421142578125
2021-07-12,98.2583236694336,169.0,696.724853515625,408.5084228515625,119.01254272460938
2021-07-13,98.04586029052734,169.22000122070312,696.625,407.11572265625,118.393310546875
2021-07-14,98.37732696533203,171.0399932861328,693.730224609375,407.72332763671875,118.67057037353516
2021-07-15,98.58981323242188,171.07000732421875,686.2437744140625,406.3307800292969,118.02361297607422
2021-07-16,98.50482177734375,169.41000366210938,685.64501953125,403.1436462402344,117.16409301757812
2021-07-19,99.02327728271484,169.61000061035156,669.7740478515625,397.1900329589844,115.36184692382812
2021-07-20,98.92977905273438,169.38999938964844,673.4672241210938,402.8818664550781,116.83136749267578
2021-07-21,98.60678100585938,168.75999450683594,684.3473510742188,406.143798828125,118.1068115234375
2021-07-22,98.83629608154297,169.08999633789062,681.8517456054688,406.99420166015625,118.29164123535156
2021-07-23,98.76829528808594,168.55999755859375,687.8410034179688,411.1814270019531,119.40071105957031
2021-07-26,98.68331909179688,168.16000366210938,687.641357421875,412.19085693359375,119.47466278076172
2021-07-27,98.91275024414062,168.44000244140625,683.9481811523438,410.312255859375,119.05875396728516
2021-07-28,99.00627136230469,169.2899932861328,686.8427124023438,410.1438903808594,119.27132415771484
2021-07-29,98.84478759765625,171.1699981689453,693.4306640625,411.8450622558594,119.89056396484375
2021-07-30,98.9807357788086,169.82000732421875,689.2384033203125,409.8449401855469,119.06800079345703
2021-08-02,99.19098663330078,169.61000061035156,693.730224609375,408.9850769042969,119.2528305053711
