Date,US Bonds,Gold,UK Equities,US Equities,Global Equities
2021-03-25,-0.0005255716095470264,-0.003633653726877295,-0.005149726002526944,0.005625861565984769,0.005757950557450098
2021-03-26,-0.0016651457038101558,0.0028434090575977233,0.010200719265371694,0.016114706522210698,0.012560928937408677
2021-03-29,-0.0016680023050661408,-0.011896005111092234,-0.0012055652875355705,-0.0005049749212610033,-0.0013501581761313775
2021-03-30,0.0007908915589298626,-0.017091823816998808,0.005130390504329618,-0.0026529543832058966,-0.0021969645089724432
2021-03-31,0.0001760467283076217,0.015167857324082767,-0.007806596978865099,0.004053255663084565,0.0034721343863630683
2021-04-01,0.0033609567260659556,0.012628087827510459,0.0030263250304172207,0.01079918498401411,0.01088693260521123
2021-04-06,0.0014906873937778897,0.007655300196758974,0.011766097259626518,0.013753953081944381,0.011187164543616124
2021-04-07,-0.0015764062893953712,-0.002818323186048577,0.008796876128342346,0.001157271475383581,0.0005780755024997752
2021-04-08,0.0024555497892013722,0.01075202788807239,0.009902570478118156,0.004746845514252751,0.006931113231365638
2021-04-09,-0.0011368277127900006,-0.00753747660190629,-0.004097657877741634,0.007270262114824844,0.004343224882146446
2021-04-12,-0.00026269810137258265,-0.006063609158189043,-0.003232931670966943,0.00036429666581772047,-0.0006527499339782361
2021-04-13,0.0028908333287920307,0.007086479573175097,-0.0005898106114700097,0.002964005301069106,0.005143686896563526
2021-04-14,-0.0007862653678692988,-0.004344315528953313,0.007080821791018765,-0.0034152946930463557,-0.0034115089308717206
2021-04-15,0.003933789821720879,0.016162763416190717,0.008056238974256225,0.010742303583711088,0.010758791681459101
2021-04-16,-0.0026120411548783418,0.006047777218550321,0.004649630255537218,0.0033426830255822715,0.0034675321015602556
2021-04-19,-0.0007859321529212204,-0.0027652942409929215,-0.00332631399441774,-0.004913118741475375,-0.0040983713428663915
2021-04-20,0.0015727855634575238,0.0035565515706876827,-0.01988099181944114,-0.007321566260849233,-0.009844208449129921
2021-04-21,0.0009596811234922065,0.009911155680072392,0.0053300008076582195,0.009461968846159685,0.00863817651454224
2021-04-22,0.0002612588417456596,-0.006483147356353358,0.006332802012259275,-0.009133061827109934,-0.006867572644691067
2021-04-23,-0.00017431036057891092,-0.003831414124593202,0.000878152650352737,0.010842352867886706,0.010576069273277477
2021-04-26,-0.0008711537790695445,0.002644245538133694,0.00321676991019082,0.002087655102209318,0.0019318797058254233
2021-04-27,-0.002442348189726107,-0.002517371003141977,-0.0029150810723219678,-0.00021548464669929324,-0.0007230078893096792
2021-04-28,0.0005244446133121361,0.002944390689552989,0.0026312879490766328,-0.0002874009406319544,0.0006432501748783181
2021-04-29,-0.0005241697153285374,-0.004133978948338446,0.00014559594121665853,0.006372827019028637,0.0032139827773258745
2021-04-30,0.0010489680549143898,-0.0033690142851713345,0.002186652141878742,-0.006570406864398914,-0.009931747062604579
2021-05-04,0.0018634379674540291,0.0055535322262927345,-0.0068362465702686,-0.004026047868724736,-0.004449526651757907
2021-05-05,0.000785835036578586,0.004142168530566259,0.016549517790865886,0.00031291229840713086,0.003981721807665206
2021-05-06,0.00017451033828463913,0.01667957921247054,0.005330632613395947,0.007985592571752909,0.0077700991327751545
2021-05-07,-0.0002617198346099858,0.00899681760120985,0.007881907316930725,0.007277970085466823,0.009798553255095932
2021-05-10,-0.0015707300988818673,0.0030305045955998366,-0.0005686709273510226,-0.009902386229925564,-0.008908091407169416
2021-05-11,-0.0021846082899787955,0.000174300035968189,-0.02489681537085564,-0.008924695034512653,-0.010432500637170383
2021-05-12,-0.0035035778847358756,-0.009933813872024522,0.007003160389146945,-0.02124535785953119,-0.02003086342697402
2021-05-13,0.0022855421263516806,0.004107329913244362,-0.00391209261292047,0.012012760603736794,0.011171933042627424
2021-05-14,0.0022796988397848494,0.009115862292308208,0.011782015763199372,0.01535508499307947,0.01604055912751634
2021-05-17,-0.0008746796542865587,0.011639321781340195,-0.0023000391486672767,-0.00254447623674503,-0.0035440447468739755
2021-05-18,-0.0012262226242015783,0.001946172546249958,0.0004321303736631865,-0.008615673235910837,-0.003071789562237748
2021-05-19,-0.0014023849620513618,0.000685616890880425,-0.011090313494779624,-0.0026218046929262773,-0.005432471937659278
2021-05-20,0.003423909147619586,0.004567270124640199,0.011797190431745763,0.010757970227453395,0.012310192958070676
2021-05-21,0.00043753555714820536,0.0004545724551812125,-0.0008636541735377312,-0.0008186555007252405,8.074519844147865e-05
2021-05-24,0.0009619997880592202,0.001761036294059215,0.004466231896571582,0.010194051160916207,0.009018945984349491
2021-05-25,0.0024464591271669,0.009072814229376336,-0.0027251711115197086,-0.0022184139770240474,-0.0019154279303059685
2021-05-26,-0.00034884298448589757,-0.0017420486873281904,-0.0005752139263689449,0.0019844536509920907,0.0014394775726320752
2021-05-27,-0.0012205916184263588,0.00039409662496781017,-0.0008634934894333757,0.0005249137429530482,0.000878349842337478
2021-05-28,0.0,0.003770176937892389,0.0010082503540149723,0.0017888488059458751,0.001994383122551069
2021-06-01,-0.00046318300239400756,-0.0026909461441234628,0.006762472614951109,-0.0008809728198515554,0.0010350865524468844
2021-06-02,0.0013120427250423727,0.004890446350902078,0.0038588026603196823,0.0015728021457988017,0.0017495885938840772
2021-06-03,-0.0023587079745215345,-0.019578228541437537,-0.005979479152618539,-0.003711623732507441,-0.004128444882182336
2021-06-04,0.0041154608316584795,0.010783359066451448,0.0014324122824842522,0.009145910741555907,0.009168337487582834
2021-06-07,-0.0006979130643619547,0.0040076283608136976,0.0015729274555431605,-0.0009699748859215429,0.0016590924015211783
2021-06-08,0.0018325953484519264,-0.0030920774052216604,0.0022848650851132746,0.00021299178503486615,7.887979146325996e-05
2021-06-09,0.002003680408277253,-0.0019175027218333307,-0.0028493744384173736,-0.00149194379827855,-0.0017350873012962342
2021-06-10,0.0020860928601209583,0.004294325821970535,0.0017144749938029502,0.004648469226266716,0.003957632143850365
2021-06-11,-0.00043384739519236604,-0.011252390785353672,0.006275968694734457,0.0016525191927780902,0.002855301179931491
2021-06-14,-0.002516689390354543,-0.005860923791407013,0.0022676768885057097,0.002238866754654678,0.0017399672454478932
2021-06-15,0.0004349743801497219,-0.0037777095572453234,0.0036771888627136207,-0.0018341437922513304,-0.0019737863446180892
2021-06-16,-0.00321766106792698,-0.016891711518855712,0.0029588575077197365,-0.0055833107727869535,-0.005300221944018579
2021-06-17,0.0031408414475004864,-0.030740427140865334,-0.014779166068487726,-0.00033161621891231174,-0.0016702165031518001
2021-06-18,0.0026961062150301363,-0.005547261946798776,-0.02025110854869394,-0.013490458581810971,-0.015294886811853425
2021-06-21,-0.0026021571824567102,0.012247646651096789,0.006987032411050809,0.014315750938119765,0.013510032735789546
2021-06-22,0.0010435002574160634,-0.0041928539145718036,0.0037583494693136377,0.005346549724743355,0.003671811661660751
2021-06-23,-0.0005211672052607419,-0.0006616578066259704,-0.002448252347779123,-0.0012055723960808784,-0.002544944882067579
2021-06-24,0.00034775619126725665,-0.0006019387497473438,0.005774482517969526,0.005915763971486854,0.007973268905324016
2021-06-25,-0.0019984148267743196,0.0033124733437563947,0.0024398192116694695,0.0035520112253508707,0.0026103962817540793
2021-06-28,0.0028728145843097685,-5.999463986816611e-05,-0.008018087713221766,0.002016019934258262,-0.0005523458579922425
2021-06-29,0.0005211174293413556,-0.010505462725200698,0.0020207242727687813,0.0005381277447285004,0.000789259553725552
2021-06-30,0.0006940713716578895,0.004853503869870712,-0.008066949053337602,0.0008417608666242415,-0.001656255141816998
2021-07-01,-0.0005557137308912496,0.0034413575356286863,0.01292493913060766,0.005536639196543458,0.003871332806007377
2021-07-02,0.002171841902074867,0.006558341503640763,-0.0005733341749247778,0.007643406611662851,0.006138878598591857
2021-07-06,0.0032072045068320953,0.004961455343207799,-0.002295441746883009,-0.0018214121703518105,-0.002815991577724941
2021-07-07,0.0017280880352998906,0.003806801143447114,0.007620369903917235,0.003534001975728618,0.0036867975027037314
2021-07-08,0.0011215246788858213,-0.0006518168637834609,-0.01541070805180067,-0.00814804833063687,-0.011176346754235511
2021-07-09,-0.0032741008114597348,0.003320562334123478,0.011304284020656752,0.01067479698760665,0.013436665362837052
2021-07-12,-0.0006052745016864591,-0.001241101031467462,0.00028680670743885806,0.0035820355720468378,0.004289563153175191
2021-07-13,-0.0021622939510044237,0.001301782371024407,-0.0001433184349907135,-0.0034092325088204145,-0.005203083335235115
2021-07-14,0.0033807309540911934,0.010755182911599048,-0.004155428516956716,0.0014924625767445132,0.0023418538207897743
2021-07-15,0.002159910963678957,0.00017547964957964624,-0.010791587175732364,-0.0034154229425465976,-0.005451708839222191
2021-07-16,-0.0008620713671275704,-0.00970365108457183,-0.0008725104767962621,-0.00784369273928176,-0.0072826101220129225
2021-07-19,0.00526325002184147,0.0011805498135817327,-0.023147505236073784,-0.014767970019555321,-0.01538223910869696
2021-07-20,-0.0009442045602422455,-0.001297100524211059,0.005514062961050614,0.01433025258385956,0.012738358547761175
2021-07-21,-0.0032649223516695303,-0.0037192566567244567,0.016155391923228457,0.008096498365012916,0.010916965692810754
2021-07-22,0.0023275790299852606,0.001955450591350383,-0.0036466941310324685,0.002093846648613118,0.001564936937421102
2021-07-23,-0.0006880143849272713,-0.0031344183025339145,0.008783812391917722,0.010288169523587465,0.009375724376096572
2021-07-26,-0.0008603590457970656,-0.0023730060647713103,-0.0002902502105889271,0.002454950212612106,0.000619357460564185
2021-07-27,0.0023249233452549145,0.0016650735799190741,-0.005370788463593623,-0.004557600059822309,-0.003481146577829386
2021-07-28,0.0009454910305621844,0.005046252863966982,0.004232091450441677,-0.000410334997581252,0.0017854226030964426
2021-07-29,-0.0016310458158503849,0.011105233370970247,0.009591645279475758,0.004147744035441603,0.005191858240041647
2021-07-30,0.0013753702593375383,-0.007886842666167015,-0.006045681218691645,-0.004856491563494658,-0.006860950054650927
2021-08-02,0.0021241593410865622,-0.0012366429443513294,0.006517079239090284,-0.0020980209755931956,0.0015523038153186786
2021-08-03,0.0003432001188201639,-0.0007074766626713469,0.00359701976302107,0.008135507169542144,0.006587737841928787
2021-08-04,-8.580903813681928e-05,0.0002359625041987723,0.0017205285194301645,-0.004919007609699322,-0.0031567316936319534
2021-08-05,-0.0022303805903599594,-0.0039520921003340925,0.0015743109971779745,0.006332845712643476,0.006101819234888284
2021-08-06,-0.004470809684280375,-0.024991124040327772,-0.0005717993022895662,0.0016524835333715515,-0.0016122600970157608
2021-08-09,-0.0018135874838233201,-0.017735654639032372,0.0014299663989369993,-0.0008136992507945529,0.00015398998785798312
2021-08-10,-0.0012978064945233792,0.00030919522248562537,0.003569462075971419,0.0012441045168911646,0.00115309699742272
2021-08-11,0.0009529925846429865,0.01378497662510525,0.008678262795498659,0.002484896008551507,0.0036094125934256205
2021-08-12,8.681416229916472e-05,0.0002438615008097944,-0.0001410086664702659,0.002996939636962015,0.0020658416438201765
2021-08-13,0.003634552326436946,0.014325811995228088,0.003385461569201942,0.0018199183827969367,0.003054301708656615
2021-08-16,0.0005173304142902513,0.004988291568599701,-0.008716503536684628,0.00235458845629255,-0.0003044058728213228
2021-08-17,-0.0007755557557299619,-0.0014950364679763295,0.003545495934959453,-0.006555313631962267,-0.007615041399295364
2021-08-18,8.636001208262023e-05,0.0007786122169375354,-0.001836912707716687,-0.010945087784833718,-0.008210626731648518
2021-08-19,0.0017249637891345593,-0.002932408589264246,-0.013025591043866247,0.0015484394567384374,-0.003713716981260995
2021-08-20,8.574080946877061e-05,0.0005401616803368814,0.004447029144540204,0.007957157013328331,0.007222159683450746
2021-08-23,0.0,0.012177557387281546,0.00257049137036236,0.00879651297452888,0.009483338458969204
2021-08-24,-0.0014634107192905699,-0.00047414113127741686,0.0017094124298715485,0.0015874108623610272,0.0019858301620598873
2021-08-25,-0.0018966284187921234,-0.006937433805443538,0.003981677500991765,0.00209825109783357,0.0016005793975348848
2021-08-26,8.640939688264737e-05,0.0011344784228162208,-0.0022660724505731977,-0.005902980934090252,-0.005327178549155653
2021-08-27,0.0027634682106703057,0.015029547921398434,0.003265159719731292,0.008940706886116478,0.00864592392728869
2021-08-31,-0.0003438832026257943,-0.0029378929010365207,-0.004386706442563559,0.0029094925894237456,0.001441336424064188
2021-09-01,0.0003187458882398797,5.8898619200498104e-05,0.004406034422149263,0.0005316185021171371,0.0032568163447836973
2021-09-02,0.0010353817188339942,-0.0026517204262498373,0.0038204900091005634,0.0030765743973795168,0.003171080345565569
2021-09-03,-0.0017236199644354855,0.01069422486613747,-0.0033832481164407513,-0.00024280609490845428,0.001354756200109497
2021-09-07,-0.0026756172230940622,-0.01958371853465668,0.001273446631221642,-0.003575521450029817,-0.0025553908435147488
2021-09-08,0.0016443838936834876,-0.0025044029033459703,-0.007769771321630703,-0.0012182487941188036,-0.0031648671875427192
2021-09-09,0.003196589726796484,0.004423489287242344,-0.009111616122265853,-0.004280150852018494,-0.003401552413809239
2021-09-10,-0.0019806126623211906,-0.005058656845151166,0.0,-0.007884467515361093,-0.005688708463130188
2021-09-13,0.0012945494816394287,0.0033497597913456634,0.005028627896558779,0.0025592950261537073,0.003432690037699082
2021-09-14,0.0022410464224034143,0.006438546534438316,-0.004145750046745222,-0.005396597136554937,-0.004789401088901912
2021-09-15,-0.0009459735121258861,-0.005864266379652205,-0.003014683414790831,0.008352407969246523,0.006034700362601564
2021-09-16,-0.0017216084279296773,-0.02264197706190263,-0.010533376029030705,-0.0015850679628326425,-0.0014427592265636724
2021-09-17,-0.0008623659205461154,-0.0015850424237688898,-0.009605490529672744,-0.009741059158730692,-0.0102653081695252
2021-09-20,0.001899105171059956,0.0071441542310690664,-0.008229150110899863,-0.016674119072535354,-0.01690225954546276
2021-09-21,0.0004303130359637475,0.006669036185550814,0.010668267818781052,-0.0009446223490283678,0.001719298671164271
2021-09-22,0.0003442719111499404,-0.0037340107339023376,0.015246921027614269,0.009754489472292516,0.008815771568545738
2021-09-23,-0.004905977622245761,-0.011546389089901132,-0.0010107195602839791,0.012150140093001971,0.011599956283673052
2021-09-24,-0.0017299476199981179,-0.00128427290155253,-0.003613920327603659,0.0016474368997223543,-0.00175800880670407
2021-09-27,-0.0013861857934143185,0.00208203509820426,0.0020311783211361956,-0.0028608958235496473,-0.002067961148477071
2021-09-28,-0.0041651842323195964,-0.009716428402719801,-0.005646559873893842,-0.02015203846903857,-0.021333711564347824
2021-09-29,0.0006970749291597134,-0.004504756024632184,0.010774609257395484,0.0016831444070213308,-7.838696075956886e-05
2021-09-30,-0.000174342177815201,0.01797665363761114,-0.0023045713864480177,-0.012222279408960812,-0.008312388046261887
2021-10-01,0.003052884233133213,0.0022530453929923144,-0.0075080626068239065,0.011884089869509395,0.00814484712467789
2021-10-04,-0.0006956005731107995,0.0046783175745395145,-0.002618656715024037,-0.012895875541444335,-0.011608729853945343
2021-10-05,-0.0023495485597476717,-0.004656532835140448,0.01021025391468866,0.01040496514011302,0.00801526852577683
2021-10-06,0.0004361262850232084,0.0026733243283083574,-0.01169530399386598,0.004156055709768847,0.001968127051946711
2021-10-07,-0.0027897576896178666,-0.005271739220885419,0.011687397031101554,0.00864562027434701,0.008407263381577712
2021-10-08,-0.0021858567349679614,0.00042636491147840516,0.00259937153161105,-0.0018240121708645862,-0.0010909415318759441
2021-10-11,-0.0015771298398118416,-0.0018875818465466931,0.0067692694609893245,-0.007239656075824552,-0.00530406641013359
2021-10-12,0.003686044011047107,0.004514430828637339,-0.0020029042505234074,-0.0024612414927084325,-0.001725295668564053
2021-10-13,0.0022733301947055473,0.017794197805277356,0.0015770378244555072,0.0035974252442319,0.0056560687653663955
2021-10-14,0.0019192120635385113,0.0024464685904206362,0.00958908532758107,0.016820673495575367,0.01593502032903804
2021-10-15,-0.002438053618971203,-0.015892846243722114,0.004252799352931769,0.007615583845491436,0.007227324784182976
2021-10-18,-0.0006982892148248432,-0.0024799108302698825,-0.004658294498389726,0.0029609570778021954,0.0014503425911351897
2021-10-19,-0.0028824557989488575,0.003213671993580469,0.0018438054674243531,0.007714539476695981,0.007012673377224443
2021-10-20,-0.000700405760941103,0.008763958748792211,0.0002829339340175707,0.003927845174300337,0.003103696880331963
2021-10-21,-0.002103943438805711,-0.0008987052245035265,-0.003962636980591183,0.002608294397767885,0.0009807836788626734
2021-10-22,0.0019322165891308973,0.006116967151190034,0.0018472113658400957,-0.0010362264508910757,0.000678688231187552
2021-10-25,0.0009646761028683226,0.006914158513320778,0.0025530081065356924,0.005362778200538987,0.0027872891653928367
2021-10-26,0.0018393528997127095,-0.00739951491266011,0.006648611720020403,0.0009000911022514213,0.0013521273851222482
2021-10-27,0.003322461607843996,0.002624060476058121,-0.002810640274903742,-0.004430093627942,-0.004951394901876016
2021-10-28,-0.0007842745744428559,-0.00023788536339730548,-0.0002818303758519436,0.009648812230504511,0.009273773879501013
2021-10-29,-0.00026139624092880176,-0.008507900517562339,-0.0009866413008151609,0.0020289786527243336,-0.00014929870310553817
2021-11-01,-0.0006120329370541411,0.005220584505493342,0.006631811975496227,0.0017202644358200736,0.004258948142439989
2021-11-02,0.002010547672405938,-0.0021490007233168074,-0.0018221823577575513,0.004043139556906716,0.0020828567208426296
2021-11-03,-0.0020065134813962437,-0.008315382622616663,-0.004212871047406863,0.006105221027293828,0.006904726722426258
2021-11-04,0.0033217913726248938,0.011340951773961994,0.005358724397521719,0.004712601156652285,0.00221230494650948
2021-11-05,0.003921251547622129,0.0130629437586407,0.003507044061759501,0.003469546904583787,0.0032369765261808237
2021-11-08,-0.0018224394311677772,0.003591619309376348,-0.0002797163353314147,0.0008538285886485752,0.0006601623872344309
2021-11-09,0.0027821355862063246,0.0049281100201232775,-0.003915072722232127,-0.0033054422114333626,-0.003004918216858443
2021-11-10,-0.006763201825513598,0.010858781500706183,0.007580027203752504,-0.008044803319036786,-0.009849939605208746
2021-11-11,-0.001833254750435498,0.005602086369596027,0.007801613438461086,0.0003234274577204044,0.0021530163923897394
2021-11-12,-0.00017496094983970867,0.0018952552280546708,-0.004838241018878864,0.007546680399643124,0.007704169292124474
2021-11-15,-0.0036738862785850035,-0.0015477459282561279,0.0006947074839869227,0.0003425638908125528,-0.0008084988319458919
2021-11-16,-0.0003515086906548115,-0.007233864736584827,-0.0026376314190370564,0.003957632436584646,0.0024278234949544064
2021-11-17,0.0023716175767245495,0.009137183945092442,-0.005427830413975099,-0.00242894380512515,-0.002642296371962005
2021-11-18,0.000876101733502388,-0.0032091550635745536,-0.003778387745299594,0.003396258685492315,0.0024284206372502393
2021-11-19,0.001926033502062774,-0.007646325240812324,-0.004214140770113617,-0.001788175453361407,-0.004404696630117666
2021-11-22,-0.004805554700129333,-0.022420457120115533,0.003949952491728359,-0.002815241914222888,-0.0051612941710031945
2021-11-23,-0.0039510454230388126,-0.008652404091134991,0.0018265346989190245,0.00132607853517408,7.39710860546694e-05
2021-11-24,0.0022918640948186297,-0.0009565020521100642,0.003085522030574106,0.0026697783028721833,0.0007412468057590438
2021-11-26,0.0071234520073124585,-0.001615539860939763,-0.032438477886609585,-0.022303150934274374,-0.022439608770238095
2021-11-29,0.0005241358031424781,-0.0013785494630753625,0.009248298744540584,0.01226669223379906,0.008788159863999168
2021-11-30,0.0016577906699746237,-0.006721853018899604,-0.008447632609132949,-0.019457608633516088,-0.015470256404756522
2021-12-01,0.00019234245353239032,0.003987937535404162,0.016028839763162495,-0.01110742769530182,-0.011822899495185224
2021-12-02,-0.00017466062244009262,-0.005536820827328315,-0.005827355533511214,0.015316443231126575,0.014202893988754628
2021-12-03,0.004013620155391973,0.008412002804647267,-0.00014290616422896196,-0.008701291613206097,-0.007534963970632136
2021-12-06,-0.0034762164938043627,-0.002460563224478851,0.015013061392258775,0.011843295345892457,0.010352816176170787
2021-12-07,-0.001569532772806248,0.003549490636251651,0.01493181571554314,0.02068486826105853,0.020872848273656652
2021-12-08,-0.002620389258941147,0.0005395140531609943,-0.0012491773130867134,0.0026480662353658424,0.0034202925697937037
2021-12-09,8.754978125824486e-05,-0.006111378376110088,-0.0013896541455339362,-0.006751756723248348,-0.008595350769471821
2021-12-10,0.0002627043741720847,0.004219899491422874,-0.003896803661281867,0.009413616424862381,0.005829826181190212
2021-12-13,0.003501857051315227,0.00252130006200435,-0.008801232831992856,-0.008858429069752205,-0.008718497742567943
2021-12-14,-0.0019197899657433792,-0.009341302746070368,-0.001691306819102345,-0.006880112028364804,-0.008002648367355758
2021-12-15,-0.0007862774645137627,0.004291534360497673,-0.006211820810842705,0.015625110852070856,0.015220904752310638
2021-12-16,0.0013746521378736887,0.012097561477355745,0.005040543140411691,-0.008818460837475728,-0.004797677011302515
2021-12-17,0.001224334889605938,-0.002140821851282393,0.0009897955047746265,-0.01064296183411706,-0.010620466121315064
2021-12-20,-0.0014848965936389291,-0.0042312675861405635,-0.009320847863118042,-0.0106333233841569,-0.008374665961539351
2021-12-21,-0.0007871900181409819,-0.0004188884251822289,0.013114912967116643,0.017758888836374664,0.01612281764569179
2021-12-22,0.0008754658411711524,0.009400024100517657,0.005909475384167973,0.009998891930437903,0.008840203476963904
2021-12-23,-0.001224237568414721,0.0022540179789249937,0.005315571377103145,0.006221914991133337,0.007189894111966355
2021-12-29,-0.0028899080423575585,-0.0022489488078782927,0.005843781122627956,0.014619744394659628,0.010633526399234094
2021-12-30,0.002195776152151163,0.0071772153754725565,-0.0011065899397146861,-0.0027645618211288303,-0.001420953877255604
2021-12-31,-0.00035083523824075424,0.00683158799329231,-0.0030466840451660593,-0.0025201990902108395,-0.0023590647252303976
